,DateTime,Players,Average Players
835,2023-09-24 00:00:00,51844.0,40353.0
836,2023-09-25 00:00:00,45824.0,35234.0
837,2023-09-26 00:00:00,42563.0,33492.0
838,2023-09-27 00:00:00,53643.0,32503.0
839,2023-09-28 00:00:00,48328.0,38708.0
840,2023-09-29 00:00:00,46746.0,38697.0
841,2023-09-30 00:00:00,49569.0,39707.0
842,2023-10-01 00:00:00,47194.0,37701.0
843,2023-10-02 00:00:00,42540.0,33475.0
844,2023-10-03 00:00:00,40861.0,32344.0
845,2023-10-04 00:00:00,53225.0,32229.0
846,2023-10-05 00:00:00,51521.0,41177.0
847,2023-10-06 00:00:00,48661.0,39882.0
848,2023-10-07 00:00:00,51135.0,41105.0
849,2023-10-08 00:00:00,49803.0,41112.0
850,2023-10-09 00:00:00,49889.0,37271.0
851,2023-10-10 00:00:00,46346.0,35939.0
852,2023-10-11 00:00:00,50800.0,28527.0
853,2023-10-12 00:00:00,55958.0,44304.0
854,2023-10-13 00:00:00,49585.0,40952.0
855,2023-10-14 00:00:00,51541.0,41692.0
856,2023-10-15 00:00:00,48581.0,40116.0
857,2023-10-16 00:00:00,45089.0,35992.0
858,2023-10-17 00:00:00,41800.0,32147.0
859,2023-10-18 00:00:00,52358.0,29831.0
